url,coverage_state,bucket,target,fix
https://www.themodernwallet.com/guides/mortgage-refinance-lessons-learned/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/net-worth-calculator-spreadsheet-template/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/net-worth-for-fafsa-and-accredited-investor/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/passive-income-ideas/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/pay-off-debt-or-invest/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/personal-loans-for-excellent-credit/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/portfolio-loan-mortgage-explained/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/portfolio-margin-and-leverage-explained/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/portfolio-metrics-formulas-explained/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/portfolio-rebalancing/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/private-placement-life-insurance/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/probate-process-guide/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/qbi-deduction-explained/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/qlac-qualified-longevity-annuity-contract/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/real-estate-investment-options/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/real-estate-transfer-tax-explained/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/retirement-calculator-spreadsheet-template/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/retirement-planning-mistakes-to-avoid/,URL is unknown to Google,already-fixed — awaiting recrawl,src/data/guides.ts (retirement-planning-mistakes-to-avoid),"No action — fix already shipped; recorded so it isn't redone; awaiting Google recrawl (NO lastmod bump, NO re-submit — the page didn't change this run)."
https://www.themodernwallet.com/guides/roth-conversion-ladder/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/roth-conversion-rules/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/sales-tax-holidays-guide/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/self-employed-tax-deductions/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/should-you-get-the-discount-tire-credit-card/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/should-you-get-the-nibbles-credit-card/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/should-you-refinance-student-loans/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/side-hustle-ideas/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/small-business-financing-guide/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/social-security-survivor-benefits-and-working/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/ssi-and-inheritance/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/student-loan-standard-repayment-plan/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/tax-deductions-checklist/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/tax-free-retirement-account/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/tax-tips/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-account-alternatives/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-account-eligibility/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-account-for-newborns/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-account-rules/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-account-scams/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/trump-account-taxes/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-account-worth-it/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-accounts/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-gold-coin/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trump-savings-account/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/trust-tax-rates-explained/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/utma-custodial-account-explained/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/w-4-withholding-allowances/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-are-trump-accounts-invested-in/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/what-happens-if-you-dont-pay-your-student-loans/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-is-a-cfa/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-is-a-ctfa/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-is-a-good-credit-score/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-is-a-good-expense-ratio/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-is-a-high-net-worth-individual/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-is-an-ipo/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/guides/what-target-date-fund-should-i-choose/,URL is unknown to Google,add internal links,src/pages/guides/index.astro (already lists this slug); no code change,Already linked from /guides/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/guides/what-to-do-with-an-inheritance/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/interest-per-day/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/investing/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/compound-interest-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/dividend-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/dollar-cost-averaging-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/high-yield-savings-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/how-much-can-i-withdraw-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for investing; already lists this spoke); no code change,Already linked from /investing/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/investing/investment-growth-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/roth-ira-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/savings-goal-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/sip-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for investing; already lists this spoke); no code change,Already linked from /investing/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/investing/sp500-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/investing/stock-investment-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for investing; already lists this spoke); no code change,Already linked from /investing/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/investing/tsp-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for investing; already lists this spoke); no code change,Already linked from /investing/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/investing/withdrawal-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/invoice-factoring/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/iul-calculator/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/life-insurance-needs/,URL is unknown to Google,already-fixed — awaiting recrawl,src/data/calculators.ts (life-insurance-needs); links added in src/data/comparisons.ts,"No action — fix already shipped; recorded so it isn't redone; awaiting Google recrawl (NO lastmod bump, NO re-submit — the page didn't change this run)."
https://www.themodernwallet.com/merchant-cash-advance/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/methodology/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mileage-deduction/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/mileage-deduction/doordash-mileage-deduction/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for mileage-deduction; already lists this spoke); no code change,Already linked from /mileage-deduction/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/mileage-deduction/irs-mileage-rate-2026/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for mileage-deduction; already lists this spoke); no code change,Already linked from /mileage-deduction/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/mileage-deduction/standard-mileage-vs-actual-expenses/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for mileage-deduction; already lists this spoke); no code change,Already linked from /mileage-deduction/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/mortgage/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/affordability-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/amortization-schedule/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/closing-cost-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/down-payment-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for mortgage; already lists this spoke); no code change,Already linked from /mortgage/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/mortgage/early-payoff-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/extra-payment-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/fha-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/home-affordability-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/interest-only-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/payoff-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/piti-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for mortgage; already lists this spoke); no code change,Already linked from /mortgage/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/mortgage/refinance-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/mortgage/va-loan-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/couples-net-worth-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/how-to-calculate-net-worth/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/liquid-net-worth-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/net-worth-by-age-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/net-worth-calculator-international/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for net-worth; already lists this spoke); no code change,Already linked from /net-worth/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/net-worth/net-worth-percentile-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/net-worth/net-worth-projection-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/operating-cash-flow/,URL is unknown to Google,already-fixed — awaiting recrawl,src/data/calculators.ts (operating-cash-flow); link added in src/data/bf-loc-hub.ts,"No action — fix already shipped; recorded so it isn't redone; awaiting Google recrawl (NO lastmod bump, NO re-submit — the page didn't change this run)."
https://www.themodernwallet.com/personal-loan/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/personal-loan/extra-payment-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for personal-loan; already lists this spoke); no code change,Already linked from /personal-loan/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/portfolio/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/portfolio/60-40-portfolio-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/portfolio/70-30-portfolio-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for portfolio; already lists this spoke); no code change,Already linked from /portfolio/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/portfolio/80-20-portfolio-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/portfolio/90-10-portfolio-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for portfolio; already lists this spoke); no code change,Already linked from /portfolio/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/portfolio/asset-allocation-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for portfolio; already lists this spoke); no code change,Already linked from /portfolio/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/portfolio/expected-return-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/portfolio/portfolio-risk-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/probate/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/pto-cashout/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/real-estate/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/airbnb-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/cap-rate-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/capital-gains-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/cash-flow-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/cash-on-cash-return-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/depreciation-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/rental-income-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/rental-income-tax-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/real-estate/roi-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/401k-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/401k-early-withdrawal-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/couples-retirement-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/early-retirement-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/fire-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/ira-early-withdrawal-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for retirement; already lists this spoke); no code change,Already linked from /retirement/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/retirement/military-retirement-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/pension-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/retirement-income-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/retirement-savings-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/rmd-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/retirement/social-security-retirement-calculator/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/,Not found (404),fix redirect / error page,"src/pages/roundup/index.astro (verified present, builds, returns 200 live)","No code change identified as necessary — page verified live (200) with correct content today. Request re-indexing via URL Inspection (Phase 7) to clear the stale 404 record. If Google reports another 404 after resubmission, escalate to a deploy/hosting investigation (outside this codebase)."
https://www.themodernwallet.com/roundup/best-401k-providers-for-small-business/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-accounting-software-for-freelancers/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-auto-loan-calculators-by-bank-and-credit-union/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-balance-transfer-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-brokerage-accounts-for-interest-on-cash/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-brokers-for-treasury-bonds/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-budgeting-apps-for-couples/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-budgeting-apps/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-business-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-cash-back-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-citi-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-credit-cards-for-fair-credit/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-custodial-roth-ira-providers/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-dividend-etfs-for-retirement/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-dividend-etfs/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-estate-planning-software/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-high-yield-savings-accounts/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-index-funds/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-investment-apps-for-beginners/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-invoice-factoring-companies/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-invoicing-apps-for-freelancers/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-ira-accounts/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-living-trust-services/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-merchant-cash-advance-companies/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-mileage-tracker-apps/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-money-market-accounts/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-monthly-dividend-etfs/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-mortgage-lenders/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-net-worth-tracker/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-net-worth-tracking-tools/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-online-will-makers/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-portfolio-backtesting-and-analysis-tools/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-retirement-accounts-for-self-employed/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-retirement-calculators/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-robo-advisors/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-secured-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-student-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-student-loan-refinance/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
